,Assets,Cases,Constituency,Education,Liabilities,Name,Party
3766,0,0,SOLAPUR,Graduate,0,Shri Gaydhankar Vishnu Shidram,Bharatiya Praja Surajya Paksha
3767,0,0,SOLAPUR,12th Pass,"20,000",Shri Khandare Sudarshan Raychand,IND
3768,0,0,SOLAPUR,8th Pass,"1,10,470",Shri Maske Shrimant Murlidhar,IND
3769,0,0,VADODARA,Others,0,Shri Patel Kalidas Motibhai,IND
3770,0,0,SOLAPUR,10th Pass,0,Shri Patole Malhari Gulab,IND
3771,0,0,SOLAPUR,Graduate Professional,"47,50,000",Shri Shinde Sushilkumar Sambhajirao,INC
3772,0,0,SOLAPUR,Graduate,0,Shri. Sha. Bra. Dr. Jay Siddeshwar Shivachrya Mahaswamiji,BJP
3773,0,0,AHMEDNAGAR,Graduate,0,Shridhar Jakhuji Darekar,IND
3774,0,0,NAGPUR,Graduate,0,Shridhar Narayan Salve,Rashtriya Jansambhavna Party
3775,0,0,BELGAUM,10th Pass,"20,00,000",Shrikant Balkrishna Kadam,IND
3776,0,0,AMRAVATI,Graduate,0,Shrikant Ulhas Raibole,IND
3777,0,0,BIDAR,Post Graduate,0,Shrimanth Yevate Patil,IND
3778,0,0,CHIKKODI,12th Pass,"1,60,000",Shrinik Annasaheb Jangate,IND
3779,0,0,NORTH GOA,Graduate,"14,91,387",Shripad Yesso Naik,BJP
3780,0,0,KAIRANA,10th Pass,0,Shripal Singh,Sarvjan Lok Shakti Party
3781,0,0,BIJAPUR,Graduate,"45,000",Shrivenkateshwar Maha Swamiji,Hindustan Janta Party
3782,0,0,SOLAPUR,Graduate,"45,000",Shrivenkateswar Maha Swamiji (Katakdhond. D. G.),Hindustan Janta Party
3783,0,0,NAGARKURNOOL,Post Graduate,"8,86,328",Shruthi Bangaru,BJP
3784,0,0,ARAKU,Graduate Professional,0,Shruti Devi Vyricherla,INC
3785,0,0,BELGAUM,10th Pass,0,Shubham Vikrant Shelke,IND
3786,0,0,PURNIA,12th Pass,0,Shubhash Kumar Thakur,IND
3787,0,0,KISHANGANJ,Not Given,0,Shukal Murmu,JMM
3788,0,0,DHUBRI,10th Pass,0,Shukur Ali,IND
3789,0,0,SILCHAR,12th Pass,"5,00,000",Shuvadip Datta,IND
3790,0,0,SILCHAR,Post Graduate,0,Shyam Deo Kurmi,SUCI(C)
3791,0,0,MAINPURI,Post Graduate,0,Shyam Singh,Swatantra Jantaraj Party
3792,0,0,HAVERI,Graduate,"4,20,000",Shylesh Nazare Ashok,Indian Labour Party (Ambedkar Phule)
3793,0,0,WAYANAD,12th Pass,"56,34,268",Siby Vayalil,IND
3794,0,0,ONGOLE,Graduate,"12,94,14,369",Sidda Raghava Rao,TDP
3795,0,2,DAVANAGERE,Post Graduate,"4,00,000",Siddappa B H,BSP
3796,0,0,HAVERI,10th Pass,0,Siddappa Kallappa Poojar,IND
3797,0,0,TUMKUR,Graduate,"16,05,000",Siddaramegowda T. B.,IND
3798,0,0,KOLHAPUR,12th Pass,0,Siddharth Abaso Nagaratna,Bahujan Mukti Party
3799,0,0,NAGPUR,Post Graduate,0,Siddharth Asaram Kurve,IND
3800,0,0,LATUR,Doctorate,"7,00,000",Siddharthkumar Digambarrao Suryawanshi,BSP
3801,0,0,BILASPUR,Post Graduate,"25,000",Siddhram Lahare,Rashtriya Jansabha Party
3802,0,0,THENI,10th Pass,0,Silambarasan P,IND
3803,0,0,SALEM,Graduate Professional,0,Silambarasan.C,Tamil Nadu Ilangyar Katchi
3804,0,0,PUNE,Post Graduate,"56,65,918",Sim Khirid,Bahujan Maha Party
3805,0,0,YAVATMAL WASHIM,Post Graduate,"2,35,000",Simpal Rajkumar Rathod,IND
3806,0,0,BHARUCH,5th Pass,0,Sindha Kiritsinh,IND
3807,0,0,VADODARA,Graduate Professional,0,Sindhi Mahebubkhan Yusufkhan,IND
3808,0,9,SIVAGANGA,12th Pass,"1,75,000",Singadurai.R,IND
3809,0,0,BHONGIR,Illiterate,0,Singapaka Lingam,IND
3810,0,0,SRIPERUMBUDUR,12th Pass,"40,455",Singarajan S P,IND
3811,0,0,NAVSARI,Post Graduate,0,Singh Vineeta,BSP
3812,0,0,PEDDAPALLE,8th Pass,0,Sirikonda Krishna,Secular Democratic Congress
3813,0,0,BHONGIR,10th Pass,0,Sirivolu Venkata Ramana Rao,Samajwadi Forward Bloc
3814,0,0,JALNA,Graduate,"3,19,714",Sirsath Sham,IND
3815,0,0,JANJGIR CHAMPA,Not Given,0,Sitabai Chouhan,Bhartiya Shakti Chetna Party
3816,0,0,BHAVNAGAR,Literate,0,Sitapara Sagarbhai Bhurabhai,IND
3817,0,0,KADAPA,Post Graduate,"11,00,000",Siva Chandra Reddy Komma,Anna YSR Congress Party
3818,0,0,TENKASI,Graduate,0,Siva Jayaprakash.S,IND
3819,0,0,KALLAKURICHI,8th Pass,"81,000",Siva Kumar P,IND
3820,0,0,VIJAYAWADA,10th Pass,0,Siva Prasad Padala	,Navarang Congress Party
3821,0,0,THOOTHUKKUDI,Graduate,0,"Siva, V.",BSP
3822,0,0,TIRUVANNAMALAI,10th Pass,0,Sivagururaj T,IND
3823,0,0,NAGAPATTINAM,Graduate,"49,000",Sivakumar P,IND
3824,0,0,KARUR,Graduate Professional,"2,44,000",Sivakumar V,IND
3825,0,0,THENI,10th Pass,0,Sivamuniyandi A,IND
3826,0,0,DHARMAPURI,10th Pass,0,Sivanandham.C,BSP
3827,0,0,THOOTHUKKUDI,Post Graduate,"13,87,073","Sivaneswaran, J.",IND
3828,0,0,PERAMBALUR,Graduate Professional,"2,95,80,175",Sivapathy N R,AIADMK
3829,0,0,ARANI,Graduate Professional,0,Sivaprakash K,BSP
3830,0,0,NAMAKKAL,Illiterate,0,Sivarajee S,IND
3831,0,0,SALEM,Others,0,Sivaraman.S,IND
3832,0,0,KANCHEEPURAM,Post Graduate,0,Sivaranjani.D,Naam Tamilar Katchi
3833,0,0,TIRUNELVELI,12th Pass,"3,50,000",Sivasankar S,Jammu & Kashmir National Panthers Party
3834,0,0,BOLANGIR,Graduate,"75,00,000",Smt. Sangeeta Kumari Singh Deo,BJP
3835,0,1,SILCHAR,Post Graduate,"1,94,05,127",Smt. Sushmita Dev,INC
3836,0,0,KHAGARIA,Literate,0,Sobha Devi,IND
3837,0,40,ATTINGAL,Graduate,0,Sobha Surendran,BJP
3838,0,0,NAVSARI,5th Pass,0,Sohilkhaa Hashimkhaa Pathan,IND
3839,0,0,AHMEDABAD WEST,Graduate Professional,0,Solanki Chiragbhai Somabhai,Jan Satya Path Party
3840,0,1,SABARKANTHA,8th Pass,"5,00,000",Solanki Maganbhai Lakhabhai,IND
3841,0,0,SURENDRANAGAR,Graduate Professional,"11,31,656",Solanki Shaileshbhai Nagarbhai,BSP
3842,0,0,NALGONDA,10th Pass,"5,00,000",Solipuram Venugopal Reddy,Ambedkar National Congress
3843,0,0,AURANGABAD,Graduate,0,Som Prakash,Swaraj Party (Loktantrik)
3844,0,0,NIZAMABAD,10th Pass,"2,35,000",Soma Srinivas,IND
3845,0,0,BERHAMPUR,Post Graduate,0,Somanath Behera,SUCI(C)
3846,0,0,ANANTAPUR,10th Pass,"3,00,000",Somanath Deshmukh,IND
3847,0,0,DHARWAD,10th Pass,0,Somashekhar Peeraji Yadav,IND
3848,0,0,CUTTACK,Graduate,"7,40,000",Somiya Ranjan Das,Bharat Prabhat Party
3849,0,0,RAMTEK,Graduate Professional,0,Sonali Ravindra Bagde,IND
3850,0,0,PORBANDAR,Graduate Professional,"7,75,000",Sondarva Ashok,IND
3851,0,0,KACHCHH,8th Pass,0,Sondarva Baluben Maheshbhai,Rashtriya Power Party
3852,0,0,BHAVNAGAR,8th Pass,"1,50,000",Sondarva Bharatbhai Kanjibhai,Sardar Vallabhbhai Patel Party
3853,0,0,AMRAVATI,Graduate,0,Sonone Raju Mahadeo,IND
3854,0,0,BIJNOR,8th Pass,0,Sonu,Jansatta Party
3855,0,1,THRISSUR,Graduate Professional,"17,03,000",Sonu,IND
3856,0,0,NAGAPATTINAM,8th Pass,0,Soundararajan M,IND
3857,0,0,ERNAKULAM,10th Pass,0,Sreedharan,IND
3858,0,0,NALGONDA,Post Graduate,"10,00,000",Sreenu Vadthya,IND
3859,0,1,MALDAHA DAKSHIN,Post Graduate,"28,40,000",Sreerupa Mitra Chaudhury,BJP
3860,0,0,KALIABOR,12th Pass,0,Sri Bhaskar Sarmah,IND
3861,0,0,MANGALDOI,12th Pass,"21,87,142",Sri Biren Basak,Bharatiya Gana Parishad
3862,0,1,KALIABOR,8th Pass,"11,00,000",Sri Jiten Gogoi,IND
3863,0,11,COOCH BEHAR,8th Pass,0,Sri Nisith Pramanik,BJP
3864,0,0,KADAPA,Graduate,"1,58,86,451",Sri Rama Chandra Singareddy,BJP
3865,0,0,NAWGONG,Graduate,"72,24,404",Sri Rupak Sharma,BJP
3866,0,0,GAUHATI,12th Pass,"93,540",Sri Shankha Sinha,IND
3867,0,0,ELURU,Graduate,"3,35,60,974",Sridhar Kotagiri	,YSRCP
3868,0,1,SRIPERUMBUDUR,Graduate,"5,00,000",Sridhar M,Makkal Needhi Maiam
3869,0,0,BERHAMPUR,8th Pass,0,Srihari Patnaik,Odisha Pragati Dal
3870,0,3,KARIMNAGAR,10th Pass,0,Srikanth Chiliveru,IND
3871,0,0,KRISHNAGIRI,Graduate,0,Srikarunya Subrahmanyam,Makkal Needhi Maiam
3872,0,13,SRIKAKULAM,Post Graduate,"2,58,48,939",Srinivas Duvvada,YSRCP
3873,0,0,NIZAMABAD,Illiterate,"1,00,000",Srinivas Gundeti,IND
3874,0,0,VIJAYAWADA,10th Pass,"51,23,32,955",Srinivas Kesineni,TDP
3875,0,0,RAJAHMUNDRY,Illiterate,"2,00,000",Srinivasa Rao Sangisetti,Pyramid Party of India
3876,0,0,MYSORE,Graduate,0,Srinivasaiah,IND
3877,0,0,BANGALORE CENTRAL,Graduate,0,Srinivasan R,Indian Christian Front
3878,0,0,MAYILADUTHURAI,12th Pass,0,Srinivasan. V,IND
3879,0,0,NAGARKURNOOL,10th Pass,"32,000",Srinivasulu Buddula,IND
3880,0,1,SECUNDERABAD,Doctorate,0,Srirama Naik Munavath,IND
3881,0,0,BHONGIR,10th Pass,0,Sriramulu Muthyala,IND
3882,0,0,THANJAVUR,Graduate Professional,0,Stalin.R,BSP
3883,0,1,TRIPURA WEST,Graduate Professional,0,Subal Bhowmik,INC
3884,0,0,JALPAIGURI,12th Pass,"66,000",Subal Chandra Roy,Kamatapur Peoples Party (United)
3885,0,0,TRIPURA WEST,10th Pass,0,Subal Sarkar,IND
3886,0,0,JAMMU,8th Pass,0,Subash Chander,IND
3887,0,0,CHAMARAJANAGAR,12th Pass,0,Subbaiah,Indian New Congress Party
3888,0,0,TIRUPPUR,10th Pass,"5,00,000",Subbarayan.K,CPI
3889,0,0,TENKASI,5th Pass,0,Subbiah. S,IND
3890,0,0,KANKER,10th Pass,0,Sube Singh Dhurva,BSP
3891,0,0,DAVANAGERE,Post Graduate,0,Subhan Khan,IND
3892,0,0,BAGHPAT,Literate,0,Subhash,IND
3893,0,0,PARBHANI,Others,0,Subhash Ashokrao Ambhore (Dudhgaonkar),Ambedkar National Congress
3894,0,9,MALDAHA UTTAR,5th Pass,0,Subhash Barman,Kamatapur Peoples Party (United)
3895,0,0,JALPAIGURI,5th Pass,0,Subhash Biswas,IND
3896,0,0,RAMTEK,10th Pass,0,Subhash Dharmdas Gajbhiye,BSP
3897,0,0,RAIGAD,10th Pass,0,Subhash Janardan Patil,IND
3898,0,0,HINGOLI,Literate,0,Subhash Kashiba Wankhede,IND
3899,0,2,AURANGABAD,Graduate,"48,39,442",Subhash Kisanrao Patil,Maharashtra Swabhimaan Paksh
3900,0,0,HINGOLI,Literate,"1,00,000",Subhash Maroti Wankhede,IND
3901,0,0,HINGOLI,5th Pass,"1,00,000",Subhash Nagorao Wankhede,Hum Bhartiya Party
3902,0,0,HINGOLI,Literate,0,Subhash Parasram Wankhede,Bahujan Maha Party
3903,0,0,JAMUI,Graduate,0,Subhash Paswan,IND
3904,0,0,MALDAHA UTTAR,Post Graduate,0,Subhash Sarkar,SUCI(C)
3905,0,0,JALGAON,Graduate,0,Subhash Shivlal Khairnar,IND
3906,0,0,HINGOLI,8th Pass,0,Subhash Vitthal Wankhede,IND
3907,0,0,THOOTHUKKUDI,Graduate,"1,74,26,363","Subhashini Mallathi, R.C.",IND
3908,0,0,MAYILADUTHURAI,Graduate,"57,500",Subhashini. K,Naam Tamilar Katchi
3909,0,3,BHUBANESWAR,Others,"88,01,273",Subhranshu Sekhar Padhi,AITC
3910,0,0,THIRUVANANTHAPURAM,10th Pass,"3,00,000",Subi,IND
3911,0,0,KANNIYAKUMARI,Post Graduate,"8,77,473",Subi. T,The Future India Party
3912,0,0,TRIPURA EAST,8th Pass,0,Subir Kumar Jamatia,IND
3913,0,0,COOCH BEHAR,8th Pass,0,Subodh Barman,Amra Bangalee
3914,0,0,NILGIRIS,5th Pass,"3,35,000","Subramani, M.",IND
3915,0,0,CHALAKUDY,8th Pass,"2,133",Subramanian,IND
3916,0,0,ERODE,8th Pass,0,Subramanian K,IND
3917,0,0,MAYILADUTHURAI,8th Pass,0,Subramanian. P,IND
3918,0,0,ARUNACHAL WEST,Graduate Professional,0,Subu Kechi,Peoples Party of Arunachal
3919,0,2,ARARIA,10th Pass,"99,000",Sudama Singh,Bihar Lok Nirman Dal
3920,0,3,RAJNANDGAON,10th Pass,"2,52,190",Sudesh Tikam,IND
3921,0,0,SUPAUL,Graduate,0,Sudhakar Jha,IND
3922,0,0,UTTARA KANNADA,Post Graduate,"10,40,190",Sudhakar Kira Jogalekar,BSP
3923,0,0,AHMEDNAGAR,Graduate,"14,00,000",Sudhakar Laxman Avhad,Vanchit Bahujan Aaghadi
3924,0,0,LATUR,10th Pass,"10,02,50,602",Sudhakar Tukaram Shrangare,BJP
3925,0,0,KANNUR,8th Pass,"3,00,000",Sudhakaran P. K S/O Krishna Pilla,IND
3926,0,0,MANGALDOI,Graduate,"14,30,957",Sudhendu Mohan Talukdar,AITC
3927,0,5,KALLAKURICHI,Graduate,"17,52,46,855",Sudhish L K,DMDK
3928,0,0,DARJEELING,12th Pass,"4,47,000",Sudip Mandal,BSP
3929,0,0,VIRUDHUNAGAR,10th Pass,"6,00,000","Sugan Rajeev, M.",IND
3930,0,0,BIDAR,8th Pass,0,Sugriv Bharat Kachave,Kranti Kari Jai Hind Sena
3931,0,0,MAYILADUTHURAI,10th Pass,"8,000",Sugumaran. K,IND
3932,0,0,BHANDARA GONDIYA,Post Graduate,0,Suhas Anil Funde,IND
3933,0,0,PUNE,12th Pass,"22,000",Suhas Popat Gajarmal,Rashtriya Janshakti Party (Secular)
3934,0,1,RAIGANJ,Graduate,"1,94,320",Sujan Krishna Paul,SUCI(C)
3935,0,0,CHALAKUDY,Post Graduate,"7,82,000",Sujatha N A,SUCI(C)
3936,0,0,AHMEDNAGAR,Doctorate,"26,23,964",Sujay Radhakrishna Vikhe,BJP
3937,0,0,NIZAMABAD,5th Pass,"11,00,000",Sujith Gadepalli,IND
3938,0,0,BALURGHAT,Doctorate,"21,68,170",Sukanta Majumdar,BJP
3939,0,0,NAWGONG,12th Pass,"68,000",Sukanta Mazumdar,Bharatiya Gana Parishad
3940,0,0,BHARUCH,8th Pass,0,Sukhdev Vasava,Bahujan Mukti Party
3941,0,1,AMRELI,5th Pass,"2,10,444",Sukhdiya Nathabhai,IND
3942,0,0,NAINITAL-UDHAMSINGH NAGAR,Literate,0,Sukumar Vishwash,IND
3943,0,0,MANDYA,5th Pass,"5,60,000",Sumalatha,IND
3944,0,0,MANDYA,10th Pass,"1,42,32,295",Sumalatha Ambareesh,IND
3945,0,0,MANDYA,Post Graduate,0,Sumalatha W/O Darshan K.,IND
3946,0,0,RAIGAD,5th Pass,"5,19,330",Suman Bhaskar Koli,Vanchit Bahujan Aaghadi
3947,0,0,MADHEPURA,Post Graduate,0,Suman Kumar Jha,IND
3948,0,0,KORBA,5th Pass,0,Suman Lal Khande,Rashtriya Jansabha Party
3949,0,0,NIZAMABAD,10th Pass,"1,65,000",Suman Maggidi,IND
3950,0,0,BANGALORE NORTH,Graduate,0,Sumatha K.S.,IND
3951,0,0,KALLAKURICHI,Illiterate,0,Sumathi B,IND
3952,0,0,CHENNAI SOUTH,Doctorate,"5,00,000",Sumathy Alias Thamizhachi Thangapandian,DMK
3953,0,0,JAMNAGAR,Illiterate,0,Sumbhania Aamin,IND
3954,0,0,BHANDARA GONDIYA,Graduate Professional,"50,000",Sumit Vijay Pande,IND
3955,0,0,BANGALORE NORTH,Others,0,Sun Star D.Jairam,Gareeb Aadmi Party
3956,0,0,ARANI,Post Graduate,"30,00,000",Sundar K,IND
3957,0,0,TENKASI,Graduate Professional,0,Sundaram N,IND
3958,0,0,ALMORA,Post Graduate,"15,00,000",Sunder Dhauni,BSP
3959,0,0,TIRUCHIRAPPALLI,5th Pass,0,Sundrarajan.P,IND
3960,0,0,KOLLAM,Literate,"30,000",Suni Kalluvathukkal,IND
3961,0,2,BHANDARA GONDIYA,Others,"1,98,61,338",Sunil Baburao Mendhe,BJP
3962,0,1,HINGOLI,8th Pass,0,Sunil Dashrath Ingole,IND
3963,0,0,BELGAUM,Graduate,0,Sunil Guddakayu,IND
3964,0,0,MADHA,8th Pass,"4,30,000",Sunil Gunda Jadhav,Bahujan Mukti Party
3965,0,0,BHAGALPUR,Graduate Professional,"23,00,000",Sunil Kumar,IND
3966,0,1,AONLA,Graduate,0,Sunil Kumar,Pragatishil Samajwadi Party (Lohia)
3967,0,0,KAKINADA,Post Graduate,"1,83,10,000",Sunil Kumar Chalamalasetty,TDP
3968,0,0,DURG,Post Graduate,"69,000",Sunil Kumar Markandey,IND
3969,0,0,RAIPUR,Graduate,"24,82,214",Sunil Kumar Soni,BJP
3970,0,0,NANDED,10th Pass,0,Sunil Manohar Sonsale,Bahujan Republican Socialist Party
3971,0,3,GHAZIABAD,Illiterate,0,Sunil Nair,Rashtriya Lok Sarvadhikar Party
3972,0,0,DARJEELING,8th Pass,0,Sunil Pandit,Rashtriya Janasachetan Party
3973,0,0,RAIGAD,8th Pass,0,Sunil Pandurang Tatkare,IND
3974,0,0,GAYA,10th Pass,0,Sunil Paswan,Bharat Bhrashtachar Mitao Party
3975,0,0,UTTARA KANNADA,Graduate,"1,39,887",Sunil Pawar,Uttama Prajaakeeya Party
3976,0,0,RAIGAD,8th Pass,"2,66,000",Sunil Sakharam Tatkare,IND
3977,0,0,ATTINGAL,10th Pass,0,Sunil Soman,IND
3978,0,0,NAGPUR,10th Pass,"25,000",Sunil Suryabhan Kawade,IND
3979,0,0,BELGAUM,10th Pass,"5,00,000",Sunil Vittal Dasar,IND
3980,0,0,KHAGARIA,8th Pass,0,Sunil Yadav,Garib Janshakti Party
3981,0,0,SUNDARGARH,Graduate,"7,73,540",Sunita Biswal,BJD
3982,0,0,NIZAMABAD,Graduate,"2,98,000",Sunketa Ravi,IND
3983,0,0,THOOTHUKKUDI,10th Pass,0,"Sunman, V.",IND
3984,0,0,SIKKIM,8th Pass,0,Sunmaya Gurung,Jai Maha Bharath Party
3985,0,0,AHMEDNAGAR,5th Pass,0,Supekar Dnyandeo Narhari,IND
3986,0,0,DAKSHINA KANNADA,10th Pass,"1,42,150",Supreeth Kumar Poojary,Hindustan Janta Party
3987,0,0,BARAMATI,Graduate,"55,00,000",Supriya Sadanand Sule,NCP
3988,0,0,NARASARAOPET,8th Pass,0,Surabhi Devasahayam,IUML
3989,0,0,ETAH,Post Graduate,"1,03,328",Suraj Singh,Jan Adhikar Party
3990,0,0,NIZAMABAD,Illiterate,"2,70,000",Surakanti Raja Reddy,IND
3991,0,0,DHUBRI,Graduate,0,Surat Jaman Mondal,SUCI(C)
3992,0,0,PILIBHIT,Graduate,0,Surendra Kumar Gupta,IND
3993,0,0,HARIDWAR,Graduate,"21,00,000",Surendra Kumar Upadhayay,UKD
3994,0,0,JHANJHARPUR,Graduate,0,Surendra Prasad Suman,AIFB
3995,0,0,CHENNAI CENTRAL,Post Graduate,"80,62,407",Suresh Babu D,Desiya Makkal Sakthi Katchi
3996,0,0,BAPATLA,8th Pass,"2,69,000",Suresh Babu Nandigam,YSRCP
3997,0,0,BARAMATI,10th Pass,"1,38,000",Suresh Baburao Veer,IND
3998,0,0,NIZAMABAD,5th Pass,"1,99,000",Suresh Baddam,IND
3999,0,0,GHAZIABAD,Post Graduate,"1,73,00,000",Suresh Bansal,SP
4000,0,0,NIZAMABAD,Graduate,"50,000",Suresh Basa,IND
4001,0,0,BELGAUM,Post Graduate,"30,000",Suresh Basappa Maralingannavar,IND
4002,0,1,THRISSUR,Post Graduate,"61,24,303",Suresh Gopi,BJP
4003,0,0,KOPPAL,5th Pass,0,Suresh Gouda Mundinamane,IND
4004,0,0,WARANGAL,12th Pass,0,Suresh Kanakam,Samajwadi Forward Bloc
4005,0,0,BASTAR,5th Pass,0,Suresh Kawasi,SHS
4006,0,0,BELGAUM,Graduate,0,Suresh Khemanna Rajukar,IND
4007,0,0,MADHEPURA,Graduate,"4,20,000",Suresh Kumar Bharti,Asli Deshi Party
4008,0,0,BOLANGIR,Graduate,0,Suresh Kumar Putel,Bahujan Mukti Party
4009,0,0,UDUPI CHIKMAGALUR,12th Pass,"26,00,000",Suresh Kunder,Uttama Prajaakeeya Party
4010,0,0,BARGARH,Post Graduate,0,Suresh Pujari,BJP
4011,0,0,PERAMBALUR,Graduate Professional,"41,000","Suresh, K.",IND
4012,0,0,DINDIGUL,8th Pass,0,Suresh. K,Ulzaipali Makkal Katchy
4013,0,0,KOPPAL,Post Graduate,0,Suresh.H,IND
4014,0,0,BARDOLI,Graduate Professional,"35,000",Sureshbhai Motiyabhai Chaudhari,IND
4015,0,0,TENKASI,Graduate Professional,0,Suriya Ragupathy. T,IND
4016,0,0,NIZAMABAD,5th Pass,"85,000",Surukanti Chinna Anjaiah,IND
4017,0,1,SALEM,Graduate Professional,"40,07,849",Surulivel.N.K,IND
4018,0,0,SURAT,8th Pass,0,Surwade Santosh Avdhut,IND
4019,0,0,JORHAT,Graduate,0,Sushanta Borgohain,INC
4020,0,0,JAMMU,Graduate,0,Sushil Kumar,Hindusthan Nirman Dal
4021,0,0,BHAGALPUR,10th Pass,0,Sushil Kumar Das,Bhartiya Dalit Party
4022,0,3,AURANGABAD,Post Graduate,"37,46,607",Sushil Kumar Singh,BJP
4023,0,0,CHANDRAPUR,12th Pass,"20,000",Sushil Wasnik,BSP
4024,0,0,BHUBANESWAR,Post Graduate,0,Susil Kumar Jena,IND
4025,0,0,DINDIGUL,Graduate Professional,"2,53,02,234","Suthakaran, S. Dr.",Makkal Needhi Maiam
4026,0,2,THRISSUR,12th Pass,0,Suvith,IND
4027,0,0,BADAUN,12th Pass,"3,25,000",Swami Paglanand,IND
4028,0,0,NIZAMABAD,10th Pass,"2,21,000",Swami Reddy Sama,IND
4029,0,0,ARAKU,Graduate,"8,70,000",Swamula Subrahamanyam,Jana Jagruti Party
4030,0,0,MANGALDOI,Post Graduate,0,Swarnalata Chaliha,SUCI(C)
4031,0,1,KARIMGANJ,Graduate,"47,82,191",Swarup Das,INC
4032,0,1,BANKA,12th Pass,0,Syed Alamdar Hussain,IND
4033,0,0,JAMMU,Graduate Professional,0,Syed Aqib Hussain,Independent Peoples Party
4034,0,0,BANGALORE CENTRAL,Graduate,0,Syed Asif Bukhari,IND
4035,0,0,BANGALORE NORTH,Graduate,0,Syed Hydri Babloo,BSP
4036,0,4,KISHANGANJ,12th Pass,"35,98,799",Syed Mahmood Ashraf,JD(U)
4037,0,0,BARAMULLA,Post Graduate,"67,86,855",Syed Najeeb Shah Naqvi,IND
4038,0,0,JANGIPUR,Doctorate,0,Syed Qasim Rasool Ilyas,Welfare Party Of India
4039,0,0,BAREILLY,Post Graduate,0,Syed Rashid Ali,IND
4040,0,0,BANGALORE SOUTH,8th Pass,"3,05,000",Syed Sadiq Pasha,Karnataka Karmikara Paksha
4041,0,0,DAVANAGERE,12th Pass,0,Syed Zabiulla K,IND
4042,0,0,JAMMU,12th Pass,0,Syed Zeshan Haider,IND
4043,0,0,KURNOOL,Graduate,0,T. Beechupally,IND
4044,0,0,RAMANATHAPURAM,Graduate,"3,50,000",T. Bhuvaneswari,Naam Tamilar Katchi
4045,0,0,CHEVELLA,Post Graduate,0,T. Durga Prasad,IND
4046,0,0,VELLORE,Others,0,T. Jayakanthan,IND
4047,0,0,TUMKUR,8th Pass,0,T. N. Kumara Swamy,IND
4048,0,7,THRISSUR,12th Pass,"29,78,120",T. N. Prathapan,INC
4049,0,0,CUDDALORE,Graduate Professional,"10,28,28,604",T. R. V .S. Ramesh,DMK
4050,0,0,KOZHIKODE,10th Pass,"4,33,000",T. Raghavan,IND
4051,0,0,BELLARY,10th Pass,"30,000",T. Veeresh,Samajwadi Forward Bloc
4052,0,0,THENI,12th Pass,0,T.Chinnasathiyamoorthy,SUCI(C)
4053,0,0,SHILLONG,Post Graduate,"12,69,345",T.H.S. Bonney,IND
4054,0,0,MANDYA,Post Graduate,0,T.K. Dasar,IND
4055,0,0,KRISHNAGIRI,Illiterate,0,T.V.S.Gandhi,IND
4056,0,0,ANAKAPALLE,5th Pass,"3,18,680",Taadi Veera Jagadeeshwari,Pyramid Party of India
4057,0,0,KAIRANA,10th Pass,"11,93,748",Tabassum Begum,SP
4058,0,2,ANANTAPUR,Doctorate,"11,35,547",Talari Rangaiah,YSRCP
4059,0,0,NIZAMABAD,Post Graduate,0,Talari Suman,IND
4060,0,6,SECUNDERABAD,Post Graduate,"6,84,89,543",Talasani Sai Kiran,TRS
4061,0,0,SRIPERUMBUDUR,Post Graduate,"5,02,94,342",Tambaram Narayanan G,IND
4062,0,0,RAIPUR,5th Pass,"90,000",Tameshwar Sahu,Bhartiya Kisan Party
4063,0,0,CHENNAI CENTRAL,Graduate,0,Tamilarasan V V,IND
4064,0,0,SALEM,Literate,0,Tamilarasan.T,IND
4065,0,0,ARANI,Post Graduate,0,Tamilarasi A,Naam Tamilar Katchi
4066,0,0,DARJEELING,Graduate,0,Tanmay Dutta,SUCI(C)
4067,0,0,VADODARA,Graduate,0,Tapanbhai Dasgupta,SUCI(C)
4068,0,0,ARUNACHAL EAST,Post Graduate,0,Tapir Gao,BJP
4069,0,2,ARARIA,10th Pass,"11,74,006",Tarachand Paswan,Bahujan Mukti Party
4070,0,1,RAIGARH,12th Pass,0,Tarika Tarangini Uraon,IND
4071,0,0,RAIPUR,12th Pass,"2,00,000",Tarjan Jangde,IND
4072,0,0,JAMMU,10th Pass,"3,98,639",Tarseem Lal Khullar,IND
4073,0,2,MAHASAMUND,Graduate,"9,72,167",Tarun Kumar Dadsena,IND
4074,0,0,RAIGAD,Others,"32,21,073",Tatkare Sunil Dattatray,NCP
4075,0,0,RAVER,10th Pass,0,Tawar Vijay Jagan,IND
4076,0,0,MIZORAM,10th Pass,"21,45,065",Tbc Lalvenchhunga,PRISM Party
4077,0,0,NIZAMABAD,10th Pass,"3,00,000",Teegala Rajeshwar,IND
4078,0,0,KHAGARIA,Graduate,0,Tej Bahadur Singh,Proutist Sarva Samaj
4079,0,0,MAINPURI,12th Pass,0,Tej Pratap Singh Jatav,Moulik Adhikar Party
4080,0,2,NAGINA,Graduate,"3,60,000",Tej Singh,Ambedkar Samaj Party
4081,0,0,MORADABAD,8th Pass,"36,000",Tej Singh Seny,Rashtriya Samanta Dal
4082,0,1,BANASKANTHA,Literate,"18,00,000",Tejabhai Nethibhai Rabari,BSP
4083,0,0,BANGALORE SOUTH,Graduate Professional,0,Tejasvi Surya,BJP
4084,0,0,RAIGARH,10th Pass,0,Tejram Sidar,IND
